,FINN-kode,Title,Address,Prisantydning,lat,lng,url,Omkostninger,Totalpris,Felleskost/mnd.,Boligtype,Eieform,Soverom,Primærrom,Bruksareal,Etasje,Byggeår,Rom,Tomteareal,Bruttoareal,Fellesformue,Formuesverdi,Fellesgjeld,Energimerking,Pris med fellesgjeld,Renovert år,Mobil,Eierskifte-forsikring,Kommunale avg.,Tomt,Festeavgift,Fax,Felleskost/mnd. etter avdragsfri periode,Sikringsordning,Grunnflate,Utleiedel,Verditakst,Låneverdi,Lånetakst,Telefon,price,area,price_per_m2,predicted_price,priceyness
426,163698653,Leilighet Gørbitz gate 7b,"Gørbitz gate 7b, 0360 Oslo",3500000.0,59.93322,10.726729,https://www.finn.no/realestate/homes/ad.html?finnkode=163698653,,,2120.0,Leilighet,Eier (Selveier),,50.0,50.0,,1896,,473.0,57.0,,,,G - rød,,,,,,,,,,,,,3400000.0,,2900000.0,,3500000.0,50.0,70000.0,3946254.725697932,-0.1200039899100851
427,163643612,"Stor 4-roms - 13 kvm innglasset balkong - 1 min. til barnehage - kort vei skole, off.komm. og nærbutikk. Modernisering.","Ludvig Karstens vei 1, 1064 Oslo",3100000.0,59.93481,10.924345,https://www.finn.no/realestate/homes/ad.html?finnkode=163643612,15149.0,3388149.0,4295.0,Leilighet,Andel,3,92.0,92.0,4,1973,4,19488.0,98.0,,,273000.0,F - rød,,,,Ja,,,,,,,,,,,,,3388149.0,92.0,36827.70652173913,6152353.701209994,-0.5965509696740803
429,159799465,Nyoppført (2019) og innholdsrik enebolig med 3 delikate bad - Solrike balkonger - Familievennlig boligområde,"Hesjeveien 17A, 1084 Oslo",8500000.0,59.948017,10.907845,https://www.finn.no/realestate/homes/ad.html?finnkode=159799465,223350.0,8723350.0,,Enebolig,Eier (Selveier),4,227.0,239.0,,2019,,664.0,267.0,,,,B - oransje,,,,,7800.0,,,,,,,,,,,,8723350.0,239.0,36499.37238493724,13873700.115502208,-0.4639916314177821
430,156212758,Flott og gjennomgående 3(4)-roms - Solrik balkong og stor felles hage - P-plass* - Fyring inkl. - Separat kjøkken,"Grefsenveien 105B, 0492 Oslo",4590000.0,59.9555,10.7863,https://www.finn.no/realestate/homes/ad.html?finnkode=156212758,132892.0,4838421.0,3541.0,Leilighet,Eier (Selveier),2,72.0,72.0,,1955,4,1949.0,80.0,17821.0,1337009.0,115529.0,G - mørkegrønn,,,,,,,,,,,,,,,,,4838421.0,72.0,67200.29166666667,5101830.379537583,-0.053010945458980885
431,163383057,Stor leilighet på hele 152 kvm BRA!|Oppussingsobjekt m/veldig stor potensiale!|Heis|2 Balkonger|Populært boområde!,"Kirkeveien 147C, 0361 Oslo",9000000.0,59.9342,10.7284,https://www.finn.no/realestate/homes/ad.html?finnkode=163383057,12075.0,9311075.0,6170.0,Leilighet,Aksje,3,152.0,152.0,4,1934,6,1621.0,167.0,,2401682.0,299000.0,F - oransje,,,911 18 798,,,,,,,,,,,,,,9311075.0,152.0,61257.07236842105,9303923.666227225,0.0007683410837486804
432,155214978,"Innholdsrik enebolig, delikat og åpen design, på familievennlige Bekkelagshøgda. Garasje og takterrasse","Hyggeveien 6 C, 1178 Oslo",11500000.0,59.8812,10.7962,https://www.finn.no/realestate/homes/ad.html?finnkode=155214978,288722.0,11788722.0,,Enebolig,Eier (Selveier),4,172.0,223.0,,1938,,1204.0,260.0,,1704421.0,,C - rød,,,,,9825.0,,,,,,,,,,,,11788722.0,223.0,52864.224215246635,13033281.45816428,-0.10036288639594915
433,142815883,Risløkka - Sjelden mulighet! Romslig 4-roms over 2 plan med biloppstillingsplass og meget barnevennlig beliggenhet.,"Lundliveien 12, 0584 Oslo",4800000.0,59.9365,10.8117,https://www.finn.no/realestate/homes/ad.html?finnkode=142815883,121222.0,4921222.0,1415.0,Leilighet,Eier (Selveier),3,88.0,88.0,2,1955,4,1375.0,98.0,,867391.0,,F - rød,,,936 12 232,,,,,,,,,,,,,,4921222.0,88.0,55922.97727272727,5942249.0368755115,-0.18853081380229142
434,163322437,Pen 4-roms med balkong i 1.etg.| V.vann og fyring inkl. | Ingen forkjøpsrett | Kjøkken 2017/18 | Populær beliggenhet,"Gangstuveien 10C, 0952 Oslo",3220000.0,59.9534,10.8781,https://www.finn.no/realestate/homes/ad.html?finnkode=163322437,1032.0,3287032.0,4430.0,Leilighet,Andel,3,69.0,69.0,1,1965,1,90346.0,76.0,,851268.0,66000.0,G - mørkegrønn,,,416 64 086,,,,148632.0,,,,,,,,,,3287032.0,69.0,47638.14492753623,4944251.881286722,-0.40824063576418723
435,158288581,"Trosterud - 3-roms med garasje, heis og innglasset balkong. 2 min til t-bane. Oppussingsobjek. Sentralt og nært marka.","Tvetenveien 231, 0675 Oslo",2990000.0,59.92648,10.864756,https://www.finn.no/realestate/homes/ad.html?finnkode=158288581,12447.0,3116511.0,4696.0,Leilighet,Andel,2,70.0,81.0,1,1973,3,38396.0,89.0,9332.0,,114064.0,E - rød,,,,,,,,,,,,,,,,,3116511.0,81.0,38475.444444444445,5574565.874290168,-0.5815003373706169
436,163347047,"KVÆRNERTOPPEN: Ny og moderne 4-roms med fantastisk utsikt! Privat takterrasse på 36 kvm. Balkong. Heis, garasjeplass.","Ingeniørveien 10, 0196 Oslo",4980000.0,59.90226,10.791646,https://www.finn.no/realestate/homes/ad.html?finnkode=163347047,8219.0,9476219.0,12548.0,Leilighet,Andel,3,93.0,93.0,,2019,4,10351.0,102.0,,,4488000.0,,,,,,,,,,,,,,,,,,9476219.0,93.0,101894.82795698925,6204879.867293614,0.4234493392071954
437,163287573,"Lys og innholdsrik 4-roms selveierleilighet med to bad - Lave felleskostnader - To balkonger - Kort vei til ""alt""!","Pilestredet 29 A, 0166 Oslo",7300000.0,59.91839,10.737093,https://www.finn.no/realestate/homes/ad.html?finnkode=163287573,199372.0,7499372.0,2758.0,Leilighet,Eier (Selveier),3,75.0,78.0,4,1988,4,887.0,,4289.0,1645912.0,,E - rød,,,,,,,,,,,,,,,,,7499372.0,78.0,96145.79487179487,5416987.376039307,0.325279457464001
438,146225792,Innholdsrikt rekkehus over 2 plan og kjeller - 2 kjøkken - 3 bad - Garasjeplass - Eier har påbegynt modernisering,"Nedre Prinsdals vei 129, 1263 Oslo",4000000.0,59.8254,10.8087,https://www.finn.no/realestate/homes/ad.html?finnkode=146225792,101254.0,4101254.0,1500.0,Rekkehus,Eier (Selveier),3,127.0,136.0,,1984,4,91.0,152.0,,1294078.0,,F - rød,,,,,10853.0,,,,,,,,,,,,4101254.0,136.0,30156.279411764706,8463505.008889295,-0.7244706108641861
439,163045635,Nyere 2-roms fra 2016 med nordvestvendt balkong. Felles takterrasse. Åpent for snarlig innflytting,"Trelastgata 27, 0191 Oslo",4390000.0,59.9078,10.7623,https://www.finn.no/realestate/homes/ad.html?finnkode=163045635,112256.0,4502256.0,2981.0,Leilighet,Eier (Selveier),1,40.0,40.0,9,2016,2,451.0,70.0,,,,,,,,,,,,,,,,,,,,,4502256.0,40.0,112556.4,3420993.064861727,0.27464772571607554
440,163049228,PENT & LYST REKKEHUS o/2 PLAN | KØKKEN/BAD 2018-19 | EGEN GARASJE | HAGE | PEIS | VERANDA & TERRASSE | LAVE OMK!.,"Stovnerbakken 76, 0981 Oslo",4300000.0,59.9529,10.9312,https://www.finn.no/realestate/homes/ad.html?finnkode=163049228,8251.0,4486333.0,4360.0,Rekkehus,Andel,3,110.0,114.0,,1968,4,37219.0,130.0,21158.0,1063104.0,178082.0,C - rød,,,,,,,,,,,,,,,,,4486333.0,114.0,39353.79824561404,7307929.355049645,-0.48792430738858705
441,163026576,"Majorstuen / Frognerparken - Strøken og innflyttingsklar 3-roms eierleilighet, nyoppusset med peis","Fuglehauggata 13 B, 0260 Oslo",4400000.0,59.92509,10.710634,https://www.finn.no/realestate/homes/ad.html?finnkode=163026576,,,2877.0,Leilighet,Eier (Selveier),2,44.0,44.0,,1889,3,768.0,50.0,9662.0,,94966.0,,4494966.0,,,,,,,,,,,,,,,,4400000.0,44.0,100000.0,3631097.729196209,0.19206953362530577
443,159288469,"Attraktiv, lys og klassisk 4/5-roms selveiet hjørneleilighet med solrik balkong og peis. Perfekt for utleie!","Middelthuns gate 13, 0368 Oslo",6490000.0,59.9269,10.7127,https://www.finn.no/realestate/homes/ad.html?finnkode=159288469,177522.0,6667522.0,4439.0,Leilighet,Eier (Selveier),3,89.0,89.0,4,1909,4,307.0,100.0,22076.0,1810886.0,,,,,,,,,,,,,,,,,,,6667522.0,89.0,74915.97752808989,5994775.202959132,0.10635998630103849
444,163008686,"Attraktiv, lys og velholdt selveier med vestvendt balkong og sovealkove. Varmtvann og kabel-tv/internett er inkl.","Tunfaret 12, det er inngang fra Rasmus Winderens vei., 0373 Oslo",3150000.0,59.94094,10.709157,https://www.finn.no/realestate/homes/ad.html?finnkode=163008686,96210.0,3252006.0,2799.0,Leilighet,Eier (Selveier),,35.0,35.0,2,1971,,2296.0,40.0,20196.0,740796.0,5796.0,G - mørkegrønn,,,,Ja,,,,,,,,,,,,,3252006.0,35.0,92914.45714285714,3158362.2344436245,0.02921842369647898
445,157517862,Strøken selveier for de kresne - nyoppusset. Solrikt og sjøutsikt. Vestvendt veranda. Heis. Peis. Garasje.,"Beddingen 20, 0250 Oslo",14900000.0,59.9091,10.7243,https://www.finn.no/realestate/homes/ad.html?finnkode=157517862,379222.0,15285159.0,7276.0,Leilighet,Eier (Selveier),2,116.0,120.0,,1990,4,3475.0,132.0,16614.0,,5937.0,E - mørkegrønn,,,924 19 455,,,,,,,,,,,,,,15285159.0,120.0,127376.325,7623086.351551368,0.6957010369371268
446,162578463,Stor og innbydende 4-roms eierleilighet i bygg fra 2013 med heisadkomst og garasjeplass. Fyring og varmtvann inkludert!,"Sigurd Hoels vei 104, 0655 Oslo",6195000.0,59.9181,10.7872,https://www.finn.no/realestate/homes/ad.html?finnkode=162578463,165187.0,6360187.0,3484.0,Leilighet,Eier (Selveier),3,81.0,84.0,2,2012,4,2812.0,92.0,19774.0,1447912.0,,C - mørkegrønn,,,925 36 411,,,,,,,,,,,,,,6360187.0,84.0,75716.51190476191,5732144.372541029,0.1039680826721483
447,162580399,Voksenlia/Holmenkollåsen - Enebolig - Stor tomt - Vestvendt - Solrikt - Garasje - Fredfullt - Barnevennlig - Nær marka,"Jerpefaret 14, 0788 Oslo",19900000.0,59.9701,10.6482,https://www.finn.no/realestate/homes/ad.html?finnkode=162580399,514722.0,20414722.0,,Enebolig,Eier (Selveier),5,233.0,233.0,2,1927,6,3070.0,260.0,,2769886.0,,G - oransje,,,,,15063.0,,,,,,,,,,,,20414722.0,233.0,87616.83261802576,13558543.119000485,0.40923947010219663
448,162946826,"Energivennlig bolig med høy nybyggstandard, smarthusstyring, hage, terrasse og carport beliggende i rolig villaområde.","Åsdalsveien 33E, 1166 Oslo",10550000.0,59.85434,10.792615,https://www.finn.no/realestate/homes/ad.html?finnkode=162946826,,,,Rekkehus,Eier (Selveier),3,,164.0,,,,2089.0,,,,,,,,,,,,,,,,,,,,,,10550000.0,164.0,64329.26829268293,9934237.65923067,0.06013871970280604
449,162424064,"Lekker, moderne og påkostet 2-roms toppleilighet pusset opp i 2018 - Urban og populær beliggenhet - Ingen forkjøpsrett!","Trondheimsveien 111 A, 0565 Oslo",3700000.0,59.9255,10.7762,https://www.finn.no/realestate/homes/ad.html?finnkode=162424064,1064.0,3848064.0,4347.0,Leilighet,Andel,1,55.0,55.0,4,1933,2,1296.0,60.0,43943.0,816000.0,147000.0,G - mørkegrønn,,,,,,,,,,,,,,,,,3848064.0,55.0,69964.8,4208885.556116035,-0.08962773445807137
451,159859476,"Funkisperle på Nordstrand - Svært påkostet  enebolig, vestvendt beliggende med flott utsikt.","Birgitte Hammers vei 7B, 1167 Oslo",38500000.0,59.8542,10.789,https://www.finn.no/realestate/homes/ad.html?finnkode=159859476,979722.0,39479722.0,,Enebolig,Eier (Selveier),5,311.0,317.0,3,2017,8,766.0,348.0,,3175325.0,,A - gul,,,,,21964.0,,,,,,,,,,,,39479722.0,317.0,124541.70977917982,17970741.07002461,0.7870422337662468
452,147862273,Påkostet enebolig  - Solrikt uteområde - Garasje med innredet loftsstue og bod - Mulig å lage 2 leil i u.etg - Ved marka,"Skjoldveien 38, 0881 Oslo",19500000.0,59.96409,10.756696,https://www.finn.no/realestate/homes/ad.html?finnkode=147862273,502650.0,20002650.0,,Enebolig,Eier (Selveier),4,265.0,376.0,,1962,7,877.0,430.0,,2619346.0,,G - rød,,,,Ja,,,,,,,,,,,,,20002650.0,376.0,53198.53723404255,21069784.86895822,-0.05197525268634351
453,162535991,"Ny, smakfull ""funkis"" enebolig med takterrasse med panoramautsikt og kjeller med egen inngang.","Midtåsen 15  D (HUS 3), 1166 Oslo",14900000.0,59.8576,10.7952,https://www.finn.no/realestate/homes/ad.html?finnkode=162535991,123097.0,15023097.0,,Enebolig,Eier (Selveier),4,196.0,208.0,,2019,,1511.0,242.0,,,,C - oransje,,,,,,,,,,,,,,,,,15023097.0,208.0,72226.42788461539,12245388.966909973,0.20443936155983877
454,162456642,Helt ny og moderne 2-roms selveier | Heis | Sentralt | Solrik balkong |  7.Etasje | Felles takterrasse,"Dronning Eufemias gate 35, 0194 Oslo",5000000.0,59.907307,10.758693,https://www.finn.no/realestate/homes/ad.html?finnkode=162456642,136150.0,5136150.0,2120.0,Leilighet,Eier (Selveier),1,36.0,40.0,7,2019,3,2751.0,44.0,,,,,,,,,,,,,,,,,,,,,5136150.0,40.0,128403.75,3420993.064861727,0.4063728928007002
455,162408263,Pen 3-roms toppleilighet med balkong med utsikt - Garasje - Barnevennlig område,"Jordstjerneveien 36W, 1283 Oslo",3000000.0,59.8486,10.8189,https://www.finn.no/realestate/homes/ad.html?finnkode=162408263,81254.0,3087070.0,3068.0,Leilighet,Eier (Selveier),2,53.0,53.0,3,2007,3,4250.0,58.0,19545.0,690995.0,5816.0,D - mørkegrønn,,,,,,,,,,,,,,,,,3087070.0,53.0,58246.6037735849,4103833.2239487935,-0.28469904860347306
456,162399336,"Pent oppusset rekkehus over 2 plan - nyere bad/wc og kjøkken - bilfritt, barnevennlig boligstrøk- garasje","Lindebergveien 77 C, 1069 Oslo",4100000.0,59.931015,10.876963,https://www.finn.no/realestate/homes/ad.html?finnkode=162399336,15147.0,4391147.0,5200.0,Rekkehus,Andel,3,90.0,99.0,,1976,4,41123.0,114.0,,,276000.0,E - rød,,,,Ja,,,,,,,,,,,,,4391147.0,99.0,44355.020202020205,6520036.863795337,-0.39528956129194626
457,162352370,"Innholdsrik halvpart av tomannsbolig med mye potensial - 3 soverom, 2 stuer og garasje. Barnevennlig. God skolekrets.","Myrbakkveien 7C, 1088 Oslo",5790000.0,59.944675,10.93263,https://www.finn.no/realestate/homes/ad.html?finnkode=162352370,159900.0,5949900.0,,Tomannsbolig,Eier (Selveier),3,156.0,156.0,,1983,6,767.0,176.0,,1268335.0,,F - oransje,,,,Ja,13616.0,,,,,,,,,,,,5949900.0,156.0,38140.38461538462,9514028.330561707,-0.4693929630881293
458,162330551,"KVÆRNERTOPPEN: Ny og moderne 4-roms med fantastisk utsikt! 20kvm balkong. Heis, garasjeplass og felles takterrasse.","Ingeniørveien 2, 0196 Oslo",4402000.0,59.902893,10.792103,https://www.finn.no/realestate/homes/ad.html?finnkode=162330551,8219.0,8598219.0,11689.0,Leilighet,Andel,3,83.0,83.0,6,2019,4,10351.0,92.0,,,4188000.0,,,,,,,,,,,,,,,,,,8598219.0,83.0,103593.0,5679618.206457409,0.4146710754885916
459,153117991,"Gjennomgående 2-roms med oppussingsbehov. Brannbalkong, heis, peis og felles takterrasse. Vv/fyring. inkl.","Bjørn Farmannsgate 14 A, 0271 Oslo",3800000.0,59.9124,10.7069,https://www.finn.no/realestate/homes/ad.html?finnkode=153117991,105122.0,4031122.0,3139.0,Leilighet,Eier (Selveier),1,52.0,52.0,2,1934,2,642.0,58.0,,1201518.0,126000.0,E - oransje,,,959 62 483,,,,,,,,,,,,,,4031122.0,52.0,77521.57692307692,4051307.057865173,-0.00499481026943549
460,162009833,Rålekker utsiktleilighet i 7. etasje. Fantastisk solforhold. Lave omkostninger. Høy standard.,"Rostockgata 60, 0194 Oslo",5750000.0,59.9064,10.7603,https://www.finn.no/realestate/homes/ad.html?finnkode=162009833,12076.0,5762076.0,1968.0,Leilighet,Eier (Selveier),1,36.0,42.0,7,2019,2,6248.0,49.0,,,,C - mørkegrønn,,,,,,,,,,,,,,,,,5762076.0,42.0,137192.2857142857,3526045.3970289677,0.4911208676098706
461,160817157,Meget tiltalende og stor 4-roms selveierleilighet totalrenovert i 2015 - God takhøyde - Separat hybel - God planløsning,"Danmarks gate 37B, 0658 Oslo",5950000.0,59.9079,10.7903,https://www.finn.no/realestate/homes/ad.html?finnkode=160817157,169502.0,6119502.0,2581.0,Leilighet,Eier (Selveier),3,88.0,88.0,1,2015,4,410.0,106.0,8744.0,1398657.0,,C - rød,,,,,,,,,,,,,,,,,6119502.0,88.0,69539.79545454546,5942249.0368755115,0.029393033213754194
462,161793418,Perfekt førstegangskjøp! Arealeffektiv 1-roms med sentral beliggenhet. Klassisk bygård. Lave felleskostnader.,"Thunes vei 9B, 0274 Oslo",3190000.0,59.9225,10.69,https://www.finn.no/realestate/homes/ad.html?finnkode=161793418,84522.0,3274522.0,1779.0,Leilighet,Eier (Selveier),0,35.0,35.0,1,1907,,774.0,39.0,5075.0,776896.0,,G - rød,,,,,,,,,,,,,,,,,3274522.0,35.0,93557.77142857143,3158362.2344436245,0.036118291230557986
463,162030492,"Stor enebolig med 3(4) soverom, stor markterrasse på 80m²  ~ Vaskerom + baderom - Barnevennlig - MODERNISERINGSBEHOV","Grevlinglia 58, 1270 Oslo",4100000.0,59.8321,10.8307,https://www.finn.no/realestate/homes/ad.html?finnkode=162030492,102500.0,4202500.0,,Enebolig,Eier (Selveier),3,106.0,110.0,2,1989,4,291.0,122.0,,1229967.0,,F - mørkegrønn,,,917 93 884,,13041.0,,,,,,,,,,,,4202500.0,110.0,38204.545454545456,7097824.690715163,-0.5241087692127948
464,162041053,"Sentral, delikat og romslig 3-roms selveierleilighet i firemannsbolig, barnevennlig område, med hage og egen P-plass.","Kristian Bogneruds vei 37B, 0956 Oslo",3990000.0,59.95641,10.869685,https://www.finn.no/realestate/homes/ad.html?finnkode=162041053,108072.0,4098072.0,934.0,Leilighet,Eier (Selveier),2,56.0,56.0,1,2001,,2398.0,62.0,,,,,,,,,825.0,,,,,,,,,,,,4098072.0,56.0,73179.85714285714,4261411.722199655,-0.039083876362905556
465,161977075,Sentralt beliggende utleie/-investeringsobjekt med god standard. Mulig å omregulere til bolig og bygge om til 3-roms.,"Jens Bjelkes gate 15, 0562 Oslo",3790000.0,59.918716,10.764505,https://www.finn.no/realestate/homes/ad.html?finnkode=161977075,115792.0,4103693.0,2518.0,Leilighet,Eier (Selveier),,62.0,62.0,1,1898,2,436.0,74.0,16556.0,,197901.0,,,,,,,,,,,,,,,,,,4103693.0,62.0,66188.59677419355,4576568.718701378,-0.10906222928580256
466,161942002,"SALG AV KONTRAKT: 3-roms leilighet under oppføring med terrasse på ca. 13,7 kvm - Overtakelse 27.01.2020","Sigurd Hoels vei - Tiedemannsfabrikken, leili. 145, 0655 Oslo",4250000.0,59.9163,10.7854,https://www.finn.no/realestate/homes/ad.html?finnkode=161942002,,,1358.0,Leilighet,Eier (Selveier),2,49.0,49.0,,,3,2811.0,,,,,,,,,,,,,,,,,,,,,,4250000.0,49.0,86734.69387755102,3893728.5596143114,0.08755178575694522
467,161942167,SALG AV KONTRAKT: 3-roms leilighet under oppføring med balkong på ca. 6 kvm - Overtakelse 14.02.2020,"Sigurd Hoels vei - Tiedemannsfabrikken, leili.-159, 0655 Oslo",4300000.0,59.9163,10.7854,https://www.finn.no/realestate/homes/ad.html?finnkode=161942167,,,1344.0,Leilighet,Eier (Selveier),2,48.0,48.0,2,,3,2811.0,,,,,,,,,,,,,,,,,,,,,,4300000.0,48.0,89583.33333333333,3841202.393530691,0.11282958179747027
468,159015513,"Risløkka - Halvpart av horisontaldelt tomannsbolig - Nydelig, velholdt hage - Bad og kjøkken fra 2014 - Carport","Skogvollveien 17A, 0580 Oslo",6950000.0,59.933395,10.812725,https://www.finn.no/realestate/homes/ad.html?finnkode=159015513,188872.0,7138872.0,,Tomannsbolig,Eier (Selveier),2,95.0,108.0,,1929,,796.0,120.0,,1295279.0,,,,,,Ja,13858.0,,,,,,,,,,,,7138872.0,108.0,66100.66666666667,6992772.358547922,0.020677685245878763
469,161354216,Nyoppusset 2-roms |Nytt kjøkken/bad 2019 |Balkong |Parkeringsplass |Varmtvann/Fyring inkl. |V. marka |FORKJØPSRETT AVKLA,"Haugerudveien 66, 0674 Oslo",2950000.0,59.9185,10.8549,https://www.finn.no/realestate/homes/ad.html?finnkode=161354216,8251.0,3043650.0,2783.0,Leilighet,Andel,1,40.0,48.0,1,1968,2,98382.0,53.0,11988.0,553864.0,85399.0,G - lysegrønn,,,,,,,,,,,,,,,,,3043650.0,48.0,63409.375,3841202.393530691,-0.23272798780243953
470,157986119,"Løren: Lekker og oppgradert 4-roms fra 2007 med nytt kjøkken i 2015, nye gulv i 2018 og med stor uteplass. Parkering","Seljeveien 17, 0575 Oslo",3315000.0,59.928093,10.788585,https://www.finn.no/realestate/homes/ad.html?finnkode=157986119,7932.0,5592932.0,13458.0,Leilighet,Andel,3,72.0,75.0,1,2007,4,885.0,82.0,32772.0,1378207.0,2270000.0,,,,,Ja,,,,,,,,,,,,,5592932.0,75.0,74572.42666666667,5259408.877788445,0.06148501792497463
471,161730042,"Stilren, nyoppført 2-roms med solrik, vestvendt balkong på 9 kvm. Store, moderne vindusflater. Lav dokumentavgift!","Lunden 35, 0598 Oslo",3590000.0,59.938267,10.827466,https://www.finn.no/realestate/homes/ad.html?finnkode=161730042,28000.0,3618000.0,2184.0,Leilighet,Eier (Selveier),1,44.0,44.0,3,2019,2,3767.0,50.0,,,,,,,,,,,,,,,,,,,,,3618000.0,44.0,82227.27272727272,3631097.729196209,-0.003613620325806366
472,161706989,"SLEMDAL - Ny, eksklusiv hageleilighet med høy standard, heis, peis og garasje. Solrik terrasse og privat have.","Tennisveien 23 E, 0777 Oslo",12900000.0,59.9538,10.7029,https://www.finn.no/realestate/homes/ad.html?finnkode=161706989,96272.0,12996272.0,3550.0,Leilighet,Eier (Selveier),3,138.0,142.0,1,2019,,2832.0,,,,,B - gul,,,,,,,,,,,,,,,,,12996272.0,142.0,91523.04225352113,8778662.00539102,0.39233854225583364
473,130852267,Toppleilighet på 293 BRA med svært ettertraktet beliggenhet! Privat og solrik takterrasse med praktfull utsikt,"Elisenbergveien 3, 0265 Oslo",19900000.0,59.9181,10.7014,https://www.finn.no/realestate/homes/ad.html?finnkode=130852267,514492.0,20846044.0,8128.0,Leilighet,Eier (Selveier),3,291.0,293.0,5,1900,8,520.0,332.0,31466.0,3409025.0,431552.0,G - oransje,,,,,,,,,,,,,,,,,20846044.0,293.0,71146.90784982935,16710113.084017716,0.22115008400147929
475,157311645,4 roms leilighet med attraktiv intern beliggenhet og nydelig utsikt- 2 balkonger- Gode solforhold-  Heis- Garasje- Salg,"Rolf Hofmos gate 4, 0655 Oslo",8730000.0,59.9142,10.7881,https://www.finn.no/realestate/homes/ad.html?finnkode=157311645,50418.0,8780418.0,2950.0,Leilighet,Eier (Selveier),3,93.0,96.0,5,,4,10512.0,,,,,,,,992 24 078,,,,,,,,,,,,,,8780418.0,96.0,91462.6875,6362458.365544476,0.32210917658483496
476,156392611,"Rålekker, detaljrik og gjennomført leilighet med direkte utgang til eplehage - Parkering - Kort vei til kollektivtrafikk","Grønvoll allé 3B, 0663 Oslo",5450000.0,59.9175,10.7995,https://www.finn.no/realestate/homes/ad.html?finnkode=156392611,1032.0,5576407.0,2171.0,Leilighet,Andel,2,60.0,60.0,,1912,3,13094.0,70.0,24323.0,639352.0,125375.0,E - rød,,,,,,,,,,,,,,,,,5576407.0,60.0,92940.11666666667,4471516.386534138,0.220817074727222
478,159769795,Eufemias Plass| Helt unik utsiktleilighet. En av de beste på Eufemias Plass Vest. Lave omk. Vestvendt balkong på 12 m2.,"Rostockgata 60, 0194 Oslo",5790000.0,59.9064,10.7603,https://www.finn.no/realestate/homes/ad.html?finnkode=159769795,12096.0,5802096.0,1919.0,Leilighet,Eier (Selveier),1,36.0,41.0,7,2019,2,6248.0,47.0,,,,C - mørkegrønn,,,,,,,,,,,,,,,,,5802096.0,41.0,141514.53658536586,3473519.2309453473,0.5130509639706329
479,160561431,Solrik 4R fra 2012 o/2 plan-95 kvm gulvareal-Vv og fyring inkl-Lave FK- 2WC - Heis-Garasje*-Svært sentralt og stille,"Pilestredet Park 21, 0176 Oslo",5790000.0,59.919,10.7394,https://www.finn.no/realestate/homes/ad.html?finnkode=160561431,160022.0,5950022.0,3171.0,Leilighet,Eier (Selveier),2,74.0,74.0,4,1901,4,1553.0,82.0,,1416266.0,,E - mørkegrønn,,,,,,,,,,,,,,,,,5950022.0,74.0,80405.7027027027,5206882.711704824,0.13341356822173012
480,141522462,"Lekker 2-roms med ""toppleilighet-følelse"". Stor vestvendt balkong på 11 kvm. Høy standard. Felles takterrasse kun to etg","Sørengkaia 66, 0194 Oslo",4700000.0,59.9026,10.7561,https://www.finn.no/realestate/homes/ad.html?finnkode=141522462,124472.0,4824472.0,2347.0,Leilighet,Eier (Selveier),1,48.0,48.0,6,2013,2,3394.0,54.0,37022.0,979048.0,,B - mørkegrønn,,,,,,,,,,,,,,,,,4824472.0,48.0,100509.83333333333,3841202.393530691,0.2279158578491849
481,159462792,Nyere vertikaldelt bolig i Solveien - Arealeffektivt - Høy standard - Fantastisk utsikt - 2 garasjeplasser.,"Solveien 106 B, 1162 Oslo",11500000.0,59.8638,10.7914,https://www.finn.no/realestate/homes/ad.html?finnkode=159462792,294912.0,11794912.0,3225.0,Tomannsbolig,Eier (Selveier),4,131.0,135.0,,2012,,2200.0,146.0,,2323095.0,,B - oransje,,,,,,,,,,,,,,,,,11794912.0,135.0,87369.71851851852,8410978.842805676,0.3381303944858107
482,142544383,"Ny, stor hageleilighet i prestisjeprosjekt. Hel etasje med heis rett inn, to p-plasser og andel i privat park.","Admiral Børresens vei 5 A, 0286 Oslo",35000000.0,59.901752,10.690951,https://www.finn.no/realestate/homes/ad.html?finnkode=142544383,216742.0,35216742.0,9949.0,Leilighet,Eier (Selveier),3,230.5,235.0,1,2019,,8000.0,,,,,B - gul,,,,,,,,,,,,,,,,,35216742.0,235.0,149858.4765957447,13663595.451167727,0.9467865648334381
483,166241748,Attraktivt beliggende 1-roms med god planløsning i ambassadestrøket - Perfekt førstegangskjøp - Lave felleskostnader,"Inkognitogata 6, 0258 Oslo",2250000.0,59.919273,10.724496,https://www.finn.no/realestate/homes/ad.html?finnkode=166241748,73732.0,2331565.0,1117.0,Leilighet,Eier (Selveier),,20.0,20.0,1,1889,1,612.0,25.0,12570.0,587871.0,7833.0,D - rød,,,,Ja,,,,,,,,,,,,,2331565.0,20.0,116578.25,2370469.7431893167,-0.016548423459147088
484,150010561,Praktfull arkitekttegnet villa på 313 m2 BRA - Panoramautsikt - Parkering - 1 (2) Utleiedeler - Stor terrasse og lysthus,"Vækerøveien 61C, 0382 Oslo",16900000.0,59.9275,10.63956,https://www.finn.no/realestate/homes/ad.html?finnkode=150010561,433350.0,17333350.0,,Enebolig,Eier (Selveier),4,274.0,313.0,,,9,964.0,338.0,,3958599.0,,G - mørkegrønn,,,,Ja,23968.0,,,,,,,,,,,,17333350.0,313.0,55378.11501597444,17760636.405690126,-0.02435217912442056
