,FINN-kode,Title,Address,Prisantydning,lat,lng,url,Fellesgjeld,Omkostninger,Totalpris,Felleskost/mnd.,Boligtype,Eieform,Soverom,Primærrom,Bruksareal,Etasje,Byggeår,Energimerking,Rom,Tomteareal,Bruttoareal,Fellesformue,Eierskifte-forsikring,Formuesverdi,Mobil,Kommunale avg.,Renovert år,Tomt,Telefon,Festeavgift,Verditakst,Pris med fellesgjeld,Lånetakst,Fax,Felleskost/mnd. etter avdragsfri periode,Sikringsordning,Grunnflate,Utleiedel,Låneverdi,price,area,price_per_m2,predicted_price,priceyness
329,166245899,"Stor og gjennomgående 3(4)-roms selveier med to balkonger. God takhøyde - 2,93m. Heis og garasjeleie*.","Smalgangen 26, 0188 Oslo",5000000.0,59.912804,10.7593155,https://www.finn.no/realestate/homes/ad.html?finnkode=166245899,,136750.0,5136750.0,4532.0,Leilighet,Eier (Selveier),2,95.0,99.0,2,1992,,3,8058.0,,36134.0,,1455236.0,,,,,,,,,,,,,,,,5136750.0,99.0,51886.36363636364,5146905.934807826,-0.0019751610077101134
330,165778970,Attraktiv og romslig enebolig over 2 plan med dobbel garasje. Solrikt med fin og forholdsvis flat tomt. 4 soverom.,"Rifleveien 5, 1349 Rykkinn",7500000.0,59.9257,10.4763,https://www.finn.no/realestate/homes/ad.html?finnkode=165778970,,188722.0,7688722.0,,Enebolig,Eier (Selveier),4,202.0,237.0,2,1967,F - gul,5,1121.0,268.0,,,,920 21 660,10640.0,,,,,,,,,,,,,,7688722.0,237.0,32441.864978902955,9008186.59440178,-0.15837920563186358
331,166245902,Lekker og innflytningsklar 2 roms på 63 kvm med 12 kvm balkong og flott utsikt. Garasjeplass. Varmt vann inkl.! Bør ses!,"Maria Dehlis vei 33, 1084 Oslo",2750000.0,59.9502,10.903059,https://www.finn.no/realestate/homes/ad.html?finnkode=166245902,87000.0,15285.0,2852285.0,4039.0,Leilighet,Andel,1,63.0,63.0,7,1976,F - rød,2,55130.0,70.0,,Ja,768571.0,,,,,,,,,,,,,,,,2852285.0,63.0,45274.36507936508,4139615.3279572297,-0.3724824401347444
332,166245892,Arealeffektiv og lekker 1 roms med alkove. Rehabilitert bad. Påkostet kjøkken. Fyring inkl. Nært buss og t-banestasjon.,"Christoffer Hellums vei 32, 0951 Oslo",2200000.0,59.949234,10.872151,https://www.finn.no/realestate/homes/ad.html?finnkode=166245892,184000.0,15285.0,2399285.0,2971.0,Leilighet,Andel,,29.0,29.0,3,1963,C - rød,1,6708.0,33.0,,Ja,442467.0,,,,,,,,,,,,,,,,2399285.0,29.0,82733.96551724138,3188285.3103761105,-0.28431247572143015
333,166245656,"Iladalen. Bo sentralt til i en koselig 2-roms leilighet med fin utsikt, originale tregulv, v.vann/fyring inkl.","Maridalsveien 64B, 0458 Oslo",3800000.0,59.930443,10.753692,https://www.finn.no/realestate/homes/ad.html?finnkode=166245656,95000.0,7960.0,3902960.0,2791.0,Leilighet,Andel,1,47.0,47.0,4,1932,F - lysegrønn,2,3455.0,52.0,20400.0,Ja,889482.0,,,,,,,,,,,,,,,,3902960.0,47.0,83041.70212765958,3691930.6138014086,0.05558571681677549
334,166245642,Majorstuen/Jessenløkken - Flott gjennomgående 3-roms eierleilighet. Flott beliggenhet med nærhet til alt. God standard,"Jacob Aalls gate 60, 0364 Oslo",6900000.0,59.93202,10.72597,https://www.finn.no/realestate/homes/ad.html?finnkode=166245642,91000.0,191670.0,7182670.0,3949.0,Leilighet,Eier (Selveier),2,86.0,86.0,4,1924,F - mørkegrønn,,20303.0,97.0,,Ja,1573411.0,,,,,,,,,,,,,,,,7182670.0,86.0,83519.41860465116,4783162.1045562215,0.40656932429035564
335,166089167,Romslig innholdsrik kjedet bolig med svært god barnevennlig beliggenhet,"Solstugrenda 38, 0671 Oslo",8500000.0,59.9133,10.8488,https://www.finn.no/realestate/homes/ad.html?finnkode=166089167,,215222.0,8715222.0,,Rekkehus,Eier (Selveier),4,151.0,170.0,,1970,G - oransje,6,177.0,188.0,,,1610019.0,,11738.0,,,,,,,,,,,,,,8715222.0,170.0,51266.01176470588,7133506.853874281,0.2002681935960844
336,166245575,Lys og pen leilighet i 1.etasje med solrik uteplass nær sentrum - Attraktivt og barnevennlig område - Garasje,"Eikelisvingen 2, 1424 Ski",3100000.0,59.7081,10.8361,https://www.finn.no/realestate/homes/ad.html?finnkode=166245575,267000.0,1032.0,3368032.0,3930.0,Leilighet,Andel,3,66.0,66.0,,1959,F - rød,,13718.0,71.0,13454.0,,708716.0,,,,,,,,,,,,,,,,3368032.0,66.0,51030.78787878788,4223556.2118614465,-0.22634887988204255
337,166245587,Delikat og innbydende 3 roms topp-og endeleilighet. 12 kvm balkong med flott utsikt. Garasjeplass. Lillomarka som nabo!,"Ravnkollbakken 53, 0971 Oslo",2400000.0,59.96612,10.89128,https://www.finn.no/realestate/homes/ad.html?finnkode=166245587,433000.0,15285.0,2848285.0,5889.0,Leilighet,Andel,2,75.0,91.0,4,1970,G - rød,3,70844.0,107.0,,Ja,851268.0,,,,,,,,,,,,,,,,2848285.0,91.0,31299.835164835164,4923063.577729916,-0.547213956353092
338,166245497,"Flott 3-roms med vestvendt og solrik balkong på 25m2, garasjeplass og utsikt. Velkommen.","Landingsveien 82, 0767 Oslo",4700000.0,59.952324,10.651605,https://www.finn.no/realestate/homes/ad.html?finnkode=166245497,61000.0,15257.0,4776257.0,3387.0,Leilighet,Andel,2,74.0,89.0,3,1974,F - rød,,57614.0,95.0,9690.0,Ja,1280136.0,,,,,,,,,,,,,,,,4776257.0,89.0,53665.808988764045,4867102.988460438,-0.018841705827677302
339,166245268,"Grefsen stasjon. Stilren og supersentral 3-roms selveier i nybygg med garanti. Balkong, garasje og heis.","Hans Nordahls gate 48, 0481 Oslo",5400000.0,59.94086,10.7799015,https://www.finn.no/realestate/homes/ad.html?finnkode=166245268,,151900.0,5551900.0,2467.0,Leilighet,Eier (Selveier),2,59.0,64.0,3,2018,C - mørkegrønn,3,1044.0,71.0,5641.0,Ja,1244224.0,,,,,,,,,,,,,,,,5551900.0,64.0,86748.4375,4167595.6225919686,0.28680093130222595
340,162754835,"Flott 3,5-roms i attraktiv og barnevennlig område - Kjøkken fra 2019 og bad i regi av borettslaget - Vestvendt balkong.","Kampheimveien 32B, 0685 Oslo",3650000.0,59.897198,10.848608,https://www.finn.no/realestate/homes/ad.html?finnkode=162754835,23000.0,15147.0,3688147.0,3139.0,Leilighet,Andel,2,72.0,72.0,,1956,G - mørkegrønn,3,23964.0,80.0,14478.0,Ja,982693.0,,,,,,,,,,,,,,,,3688147.0,72.0,51224.26388888889,4391437.979669878,-0.17453256756086155
341,161453054,Lekker 5-roms med panoramautsikt fra solrik terrasse - Garasjeplass - 2 bad fra 2017 - T-bane og skole 200 meter unna.,"Jerikoveien 23B, 1067 Oslo",4490000.0,59.93396,10.881953,https://www.finn.no/realestate/homes/ad.html?finnkode=161453054,126000.0,15147.0,4631147.0,5084.0,Leilighet,Andel,4,98.0,112.0,4,1977,E - rød,5,26023.0,120.0,47987.0,Ja,1094770.0,,,,,,,,,,,,,,,,4631147.0,112.0,41349.52678571428,5510649.76505943,-0.1738779713064158
342,166007936,"Lekker, påkostet halvpart av tomannsbolig fra 2018| 4 soverom, 2 bad & 2 stuer | Solrike uteplasser | Garasje |Peis","Hestehagen 56, 1430 Ås",6850000.0,59.6548,10.7841,https://www.finn.no/realestate/homes/ad.html?finnkode=166007936,,172472.0,7022472.0,,Tomannsbolig,Eier (Selveier),4,156.0,156.0,3,2018,B - oransje,6,173.0,,,,,928 16 133,,,,,,,,,64 85 92 66,,,,,,7022472.0,156.0,45015.846153846156,6741782.728987938,0.04079090300412069
343,162128295,Rekkehus over tre plan med utbyggingsmulighet. Svært etterspurt og barnevennlig boområde. Garasje og vestvendt terrasse.,"Dalerudveien 2c, 0687 Oslo",6190000.0,59.893784,10.850698,https://www.finn.no/realestate/homes/ad.html?finnkode=162128295,248000.0,15147.0,6453147.0,4317.0,Rekkehus,Andel,3,97.0,97.0,,1955,D - oransje,5,15106.0,110.0,19660.0,Ja,1419940.0,,,,,,,,,,,,,,,,6453147.0,97.0,66527.28865979382,5090945.345538348,0.2371043794400638
344,165671805,Moderne og lys enebolig med høy standard | Betydelig oppgradert i 2015 | Stor hage med gode solforhold,"Munkerudveien 59C, 1165 Oslo",10000000.0,59.8553,10.8093,https://www.finn.no/realestate/homes/ad.html?finnkode=165671805,,251222.0,10251222.0,,Enebolig,Eier (Selveier),3,140.0,163.0,,1978,,5,594.0,181.0,,,2451575.0,,13096.0,,,,,,,,,,,,,,10251222.0,163.0,62890.93251533742,6937644.7914311085,0.39043456829885237
345,166244587,"Meget pen 4-roms topp-/endeleilighet fra 2012 med heis, vestvendt balkong og garasje - Utsikt - V.v og oppvarming inkl.","Bjørnåsveien 19, 1272 Oslo",3500000.0,59.829533,10.833274,https://www.finn.no/realestate/homes/ad.html?finnkode=166244587,,104510.0,3604510.0,4470.0,Leilighet,Eier (Selveier),3,80.0,84.0,3,2012,D - mørkegrønn,4,3141.0,91.0,9600.0,Ja,970868.0,,,,,,,,,,,,,,,,3604510.0,84.0,42910.833333333336,4727201.515286744,-0.27114754242709616
346,165897569,Stor 3-roms - Seperat kjøkken - Stor innglasset balkong - Sentralt og rolig,"Disenveien 53, 0587 Oslo",3900000.0,59.9415,10.7981,https://www.finn.no/realestate/homes/ad.html?finnkode=165897569,49706.0,1032.0,3950738.0,3041.0,Leilighet,Andel,2,74.0,83.0,1,1957,G - mørkegrønn,3,30276.0,91.0,,,1357637.0,417 58 300,,,,,,,,,,,,,,,3950738.0,83.0,47599.25301204819,4699221.220652006,-0.17349440034850971
347,166244429,Attraktiv 1(2)-roms/m nyslipte originale tregulv og malte flater 2019. Solrik sydvestvendt balkong. Populær beliggenhet!,"Bentsebrugata 16 B, 0476 Oslo",3300000.0,59.935722,10.761849,https://www.finn.no/realestate/homes/ad.html?finnkode=166244429,207000.0,15285.0,3522285.0,3714.0,Leilighet,Andel,,36.0,37.0,3,1944,E - mørkegrønn,1,1894.0,41.0,8208.0,Ja,767628.0,,,,,,,,,,,,,,,,3522285.0,37.0,95196.8918918919,3412127.667454021,0.03177388061209285
348,166244309,"UTSIKTSPOST PÅ RØA | 3-roms i 8.etg. med fantastiske sol- og utsiktsforhold, 25m2 balkong og garasjeplass. Velkommen opp","Landingsveien 84, 0767 Oslo",5600000.0,59.953114,10.6517515,https://www.finn.no/realestate/homes/ad.html?finnkode=166244309,61000.0,15257.0,5676257.0,3387.0,Leilighet,Andel,2,74.0,76.0,8,1974,G - rød,,57614.0,82.0,9690.0,Ja,1267268.0,,,,,,,,,,,,,,,,5676257.0,76.0,74687.59210526316,4503359.158208834,0.2314684387368917
349,165885629,"Meget tiltalende leilighet med sovealkove, heis og flott utsikt. Fyring, varmtvann, kabel-tv og internett inkl.","Kranveien 17, 0684 Oslo",2500000.0,59.9039,10.8442,https://www.finn.no/realestate/homes/ad.html?finnkode=165885629,114000.0,8219.0,2622219.0,2325.0,Leilighet,Andel,0,34.0,34.0,4,1962,D - rød,1,50946.0,38.0,9027.0,,564974.0,907 59 613,,,,,,,,,,,,,,,2622219.0,34.0,77124.08823529411,3328186.7835498047,-0.2384067403677168
350,166069716,Pen 2-roms selveier fra 2012 i 3.etg. med attraktiv og rolig beliggenhet nær Akerselva og balkong på ca. 10 kvm,"Nydalsveien 16 B, 0484 Oslo",4050000.0,59.9485,10.7631,https://www.finn.no/realestate/homes/ad.html?finnkode=166069716,1960.0,,,2270.0,Leilighet,Eier (Selveier),1,47.0,47.0,3,2012,B - mørkegrønn,2,1384.0,54.0,5226.0,,1120349.0,970 78 269,,,,,,,4051960.0,,,,,,,,4050000.0,47.0,86170.21276595745,3691930.6138014086,0.09256735831603535
351,160559921,Stor og moderne toppleilighet. Flott mulighet på solsiden. Garasjeplass - Balkong - 3 soverom - 2 stuer - 2 bad!,"Nedre Hellerudhaugen 28, 1487 Hakadal",4200000.0,60.1207,10.8485,https://www.finn.no/realestate/homes/ad.html?finnkode=160559921,,106280.0,4306280.0,1896.0,Leilighet,Eier (Selveier),3,109.0,113.0,2,2016,A - oransje,5,,,,,,,6661.0,,Eiet,,,4200000.0,,,,,,,,,4306280.0,113.0,38108.67256637168,5538630.059694169,-0.2516727661625424
352,166240759,Romslig 3-roms leilighet med moderniseringsbehov. Fyring og varmtvann inkl. Solrik balkong på 7 m². Nærhet til Østmarka.,"Bølerlia 33, 0691 Oslo",3000000.0,59.8811,10.845,https://www.finn.no/realestate/homes/ad.html?finnkode=166240759,98364.0,8220.0,3106584.0,4126.0,Leilighet,Andel,2,69.0,76.0,3,1956,F - rød,3,37607.0,77.0,,,965863.0,951 82 399,,,,,,,,,,,,,,,3106584.0,76.0,40876.10526315789,4503359.158208834,-0.3712998676676236
353,166243749,"Velholdt og pent rekkehus med carport, vestvendt hage, solrike uteplasser og sentral, barnevennlig beliggenhet.","Reineveien 51, 1454 Fagerstrand",3600000.0,59.733597,10.599653,https://www.finn.no/realestate/homes/ad.html?finnkode=166243749,,101150.0,3701150.0,267.0,Rekkehus,Eier (Selveier),3,104.0,109.0,,1964,G - oransje,,311.0,121.0,,,1081216.0,,9476.0,,,,,,,,,,,,,,3701150.0,109.0,33955.50458715596,5426708.881155214,-0.3826892687893686
354,160641073,STORT og innholdsrikt rekkehus over 2 plan. 150 P-rom - 2 bad - Garasjeplass - Høy standard,"Brunskrubbveien 42, 1476 Rasta",5600000.0,59.915367,10.936634,https://www.finn.no/realestate/homes/ad.html?finnkode=160641073,359000.0,15147.0,5974147.0,5935.0,Rekkehus,Andel,3,150.0,158.0,,1984,F - oransje,,12402.0,174.0,12854.0,Ja,1372013.0,,,,,,,,,,,,,,,,5974147.0,158.0,37811.056962025315,6797743.318257416,-0.12914936602064842
355,162195339,"WALDEMARS HAGE-Lekker 3-roms hjørneleilighet m/heis og balkong - ""Alt"" inkludert i f.utgiftene - Garasjeplass kan kjøpes","Darres gate 16, 0172 Oslo",5790000.0,59.928017,10.754307,https://www.finn.no/realestate/homes/ad.html?finnkode=162195339,,155900.0,5945900.0,3602.0,Leilighet,Eier (Selveier),2,71.0,71.0,5,2009,D - mørkegrønn,,3312.0,78.0,11786.0,Ja,1333793.0,,,,,,,,,,,,,,,,5945900.0,71.0,83745.07042253521,4363457.68503514,0.3094371163138394
356,155281740,Sentrum/St.Hanshaugen - Attraktiv 2(3)-roms m/balkong. Vendt i sin helhet mot bakgård - Ingen f.gjeld - Renovert 2004,"Keysers gate 4, 0165 Oslo",3490000.0,59.91675,10.743231,https://www.finn.no/realestate/homes/ad.html?finnkode=155281740,,98400.0,3588400.0,2092.0,Leilighet,Eier (Selveier),1,41.0,43.0,2,1880,G - rød,,324.0,48.0,12632.0,Ja,943703.0,,,,,,,,,,,,,,,,3588400.0,43.0,83451.16279069768,3580009.4352624537,0.002340984745684338
357,166108694,Ny og strøken 3-romsleilighet i 6.etasje - Sydvestv. balkong - P-plass med lader - Heis - Ingen dok.avgift - In-ordning,"Lørenveien 64B, 0585 Oslo",2800000.0,59.9293,10.7979,https://www.finn.no/realestate/homes/ad.html?finnkode=166108694,2580000.0,8219.0,5388219.0,8725.0,Leilighet,Andel,2,66.0,66.0,6,2018,B - mørkegrønn,3,1043.0,73.0,19827.0,,1301680.0,988 09 826,,,,,,,,,,,,,,,5388219.0,66.0,81639.68181818182,4223556.2118614465,0.24353742619719299
358,166091385,"Flott, smart og arealeffektiv 3-roms med romslig balkong! Sentralt m/nærhet til både t-bane og marka. Vv/fyring inkl.","Bølerskrenten 14, 0691 Oslo",2990000.0,59.8809,10.843,https://www.finn.no/realestate/homes/ad.html?finnkode=166091385,63306.0,8220.0,3061526.0,3306.0,Leilighet,Andel,2,55.0,55.0,4,1955,G - mørkegrønn,2,,60.0,,,807498.0,,,,Eiet,,,,,,,,,,,,3061526.0,55.0,55664.10909090909,3915772.970879319,-0.24609926376893299
359,166243149,"Påkostet og nyoppusset 4-roms endeleil. med heis, peis, garasje og to balkonger beliggende i ambassadestrøket på Frogner","Drammensveien 53, 0271 Oslo",11700000.0,59.913162,10.70992,https://www.finn.no/realestate/homes/ad.html?finnkode=166243149,,306122.0,12006122.0,4385.0,Leilighet,Eier (Selveier),3,102.0,102.0,4,1977,F - rød,4,1761.0,112.0,,Ja,1985435.0,,,,,,,,,,,,,,,,12006122.0,102.0,117707.07843137255,5230846.818712043,0.8308435057702681
360,163428746,Lys 2-roms på 68 kvm. - Vestvendt balkong med flotte sol- og utsiktsforhold - Garasjeplass m/mulighet for lader - Heis,"Grefsenkollveien 21, 0490 Oslo",4500000.0,59.954494,10.798568,https://www.finn.no/realestate/homes/ad.html?finnkode=163428746,,129372.0,4629372.0,2662.0,Leilighet,Eier (Selveier),1,68.0,68.0,3,2006,D - rød,,5996.0,75.0,24000.0,,1319667.0,,,,,,,,,,,,,,,,4629372.0,68.0,68079.0,4279516.801130923,0.07858111546122615
361,165806434,Lys og tiltalende 1-roms med balkong | Mot bakgård | Spektakulær takterrasse | VV & Fyring inkl | Attraktiv beliggenhet,"Bygdøy allé 37, 0265 Oslo",3490000.0,59.9171,10.7096,https://www.finn.no/realestate/homes/ad.html?finnkode=165806434,20751.0,93572.0,3604323.0,3195.0,Leilighet,Eier (Selveier),0,36.0,36.0,5,1969,F - mørkegrønn,1,610.0,40.0,3594.0,,909583.0,,,,,,,,,,,,,,,,3604323.0,36.0,100120.08333333333,3384147.372819282,0.06303196768852892
362,166242386,Lys 3-roms med solfylt balkong - Parkering - Rolig område - Umiddelbar nærhet til togstasjon og matbutikk - Ingen dokavg,"Stjerneblokkveien 21, 1083 Oslo",2800000.0,59.95296,10.893359,https://www.finn.no/realestate/homes/ad.html?finnkode=166242386,267805.0,15285.0,3083090.0,3837.0,Leilighet,Andel,2,66.0,66.0,1,1953,E - rød,,81632.0,73.0,8975.0,Ja,824025.0,,,,,,,,,,,,,,,,3083090.0,66.0,46713.48484848485,4223556.2118614465,-0.31474513658159253
363,166242665,"Pent og innbydende rekkehus med 3 soverom, garasje og kjøkken fra 2014. Bakhage med markterrasse. Meget barnevennlig.","Ravnåsveien 9H, 1254 Oslo",3890000.0,59.838238,10.793507,https://www.finn.no/realestate/homes/ad.html?finnkode=166242665,368000.0,7960.0,4265960.0,6378.0,Rekkehus,Andel,3,96.0,103.0,,1982,F - gul,,26508.0,112.0,32904.0,Ja,1065441.0,,,,,,,,,,,,,,,,4265960.0,103.0,41417.087378640776,5258827.113346782,-0.20924077609178937
364,166242423,"Attraktiv 3-roms endeleilighet i 4-mannsbolig med nytt kjøkken, garasje og solrik terrasse med utsikt. Markanært!","Nedslagsveien 6, 0687 Oslo",4600000.0,59.897827,10.853666,https://www.finn.no/realestate/homes/ad.html?finnkode=166242423,246487.0,14535.0,4861022.0,4534.0,Leilighet,Andel,2,66.0,66.0,2,1964,D - oransje,3,28877.0,73.0,40016.0,Ja,893176.0,,,,,,,,,,,,,,,,4861022.0,66.0,73651.84848484848,4223556.2118614465,0.14057122646617515
365,165878053,"Lekkert rekkehus fra 2017 m/hage,4 sov, terrasse & garasjeplass. Livsløpsstandard. Perfekt bolig for barnefamilier!","Fjeldheimvegen 34, 2053 Jessheim",5950000.0,60.1317,11.1745,https://www.finn.no/realestate/homes/ad.html?finnkode=165878053,29767.0,155871.0,6135638.0,1800.0,Rekkehus,Eier (Selveier),4,173.0,178.0,,2017,B - oransje,5,255.0,200.0,,,,,14990.0,,,,,,,,,,,,,,6135638.0,178.0,34469.87640449438,7357349.210952191,-0.18158564007566547
366,166242394,Lys og gjennomgående 3-roms designperle med moderne standard og klassiske detaljer. Mulighet for å lage to soverom til.,"Toftes gate 29, 0555 Oslo",3910000.0,59.927536,10.760638,https://www.finn.no/realestate/homes/ad.html?finnkode=166242394,82024.0,116700.0,4108724.0,2980.0,Leilighet,Eier (Selveier),2,43.0,43.0,2,1900,F - oransje,3,299.0,47.0,9562.0,Ja,1032379.0,,,,,,,,,,,,,,,,4108724.0,43.0,95551.72093023256,3580009.4352624537,0.13774708206033814
367,166242400,"Romslig 3,5-roms klassiske hjørneleilighet. Utsikt over frodig park. Trafikkstille og sentralt. Felles takterrasse.","Jarlegata 19A, 0656 Oslo",4500000.0,59.908195,10.7723465,https://www.finn.no/realestate/homes/ad.html?finnkode=166242400,178000.0,7960.0,4685960.0,5159.0,Leilighet,Andel,2,67.0,67.0,4,1895,G - oransje,3,713.0,77.0,58878.0,Ja,1072856.0,,,,,,,,,,,,,,,,4685960.0,67.0,69939.70149253731,4251536.5064961845,0.09729035544425635
368,166242405,"Stor, lekker og klassisk 3(4)-roms med balkong. Totalrenovert 2016. Stort baderom og gjestetoalett. Lave felleskostnad","Markveien 21A, 0554 Oslo",7300000.0,59.925167,10.756875,https://www.finn.no/realestate/homes/ad.html?finnkode=166242405,,193650.0,7493650.0,3015.0,Leilighet,Eier (Selveier),2,95.0,95.0,2,1890,F - oransje,3,239.0,110.0,,Ja,1489261.0,,,,,,,,,,,,,,,,7493650.0,95.0,78880.52631578948,5034984.756268871,0.39764549663834714
369,166242390,Innbydende 4-roms med meget attraktiv beliggenhet.Trappefri adkomst. To garasjeplasser. Nærhet til T-bane og marka.,"Skådalsveien 36 A, 0781 Oslo",7900000.0,59.961983,10.689951,https://www.finn.no/realestate/homes/ad.html?finnkode=166242390,,214400.0,8114400.0,2258.0,Leilighet,Eier (Selveier),3,95.0,95.0,1,1994,E - oransje,,2218.0,106.0,17656.0,Ja,1607159.0,,,,,,,,,,,,,,,,8114400.0,95.0,85414.73684210527,5034984.756268871,0.47722976246705784
370,166242387,Delikat og tidsmessig 3-roms i toppetasje med solrik innglasset balkong - Svært romslig og god planløsning - Sentralt,"Otto Sogns vei 27, 0681 Oslo",3700000.0,59.899563,10.818441,https://www.finn.no/realestate/homes/ad.html?finnkode=166242387,44120.0,15138.0,3759258.0,3257.0,Leilighet,Andel,2,72.0,79.0,4,1963,E - rød,3,16726.0,87.0,24564.0,Ja,965863.0,,,,,,,,,,,,,,,,3759258.0,79.0,47585.54430379747,4587300.042113051,-0.19907002737834745
371,166242371,Lys og stilren 2-roms andelsleilighet med overbygget balkong på ca. 10 kvm. Umiddelbar nærhet til T-banestopp og marka!,"Dr. Dedichens vei 100, 0675 Oslo",2650000.0,59.927116,10.868169,https://www.finn.no/realestate/homes/ad.html?finnkode=166242371,78000.0,15285.0,2743285.0,2864.0,Leilighet,Andel,1,47.0,47.0,1,1972,D - rød,2,75000.0,52.0,,Ja,623253.0,,,,,,,,,,,,,,,,2743285.0,47.0,58367.765957446805,3691930.6138014086,-0.2969934154057654
372,166242364,Stilren og arealeffektiv 2-roms med sentral beliggenhet - Lave fellesutgifter,"Gabels gate 8 B, 0272 Oslo",3200000.0,59.91243,10.708205,https://www.finn.no/realestate/homes/ad.html?finnkode=166242364,21712.0,91670.0,3313382.0,1819.0,Leilighet,Eier (Selveier),1,33.0,33.0,2,1900,F - rød,,506.0,36.0,7133.0,Ja,855151.0,,,,,,,,,,,,,,,,3313382.0,33.0,100405.51515151515,3300206.488915066,0.003984381107908774
373,166242402,"Klassisk 3-roms i praktfull jugendgård med balkong, fantastiske lys- og utsiktsforhold og nydelig forhage! Må sees!","Fougstads gate 25 A, 0173 Oslo",7300000.0,59.92765,10.747188,https://www.finn.no/realestate/homes/ad.html?finnkode=166242402,,195650.0,7495650.0,2486.0,Leilighet,Eier (Selveier),2,80.0,80.0,4,1904,G - oransje,3,923.0,89.0,28498.0,,1532467.0,,,,,,,,,,,,,,,,7495650.0,80.0,93695.625,4615280.33674779,0.4849502414765219
374,166240398,Attraktiv 4-roms selveier med hybel (3R + 1R ) - 2 balkonger - 2 bad - Garasjeplass og heis - Skjermet beliggenhet!,"Biermanns gate 9, 0556 Oslo",6950000.0,59.930107,10.761922,https://www.finn.no/realestate/homes/ad.html?finnkode=166240398,,185631.0,7135631.0,4722.0,Leilighet,Eier (Selveier),3,83.0,85.0,3,2005,D - mørkegrønn,4,413.0,93.0,16220.0,Ja,1510029.0,,,,,,,,,,,,,,,,7135631.0,85.0,83948.6,4755181.809921483,0.40586575350804566
375,165342317,VÅLERENGA/KAMPEN: Familievennlig 4-r m/svært god utsikt! Balkong med supre solforhold. Garasjeplass m/el-lader. Heis.,"Østerdalsgata 2 A, 0658 Oslo",5750000.0,59.90978,10.789995,https://www.finn.no/realestate/homes/ad.html?finnkode=165342317,127731.0,8219.0,5885950.0,4854.0,Leilighet,Andel,3,75.0,75.0,4,1992,F - rød,4,1072.0,83.0,43872.0,,1202208.0,,,,,,,,,,,,,,,,5885950.0,75.0,78479.33333333333,4475378.863574095,0.27397714464756895
376,165474886,"Innholdsrik familiebolig over to plan. Barnevennlig beliggenhet i løkkevei. Dobbelgarasje og stor, solrik markterrasse.","Vetteringen 11, 2068 Jessheim",5800000.0,60.1641,11.1829,https://www.finn.no/realestate/homes/ad.html?finnkode=165474886,,146222.0,5946222.0,,Enebolig,Eier (Selveier),3,154.0,157.0,2,2000,D - oransje,,781.0,,,,1331509.0,952 97 578,11645.0,,,,,,,,,,,,,,5946222.0,157.0,37874.02547770701,6769763.023622677,-0.12971002251217456
377,156053054,Stor 4-R hjørneleilighet fra 2017 med 2 fantastiske balkonger - Vannbåren gulvvarme - Garasjeplass m/ladeboks - Solrikt!,"Fernanda Nissens gate 3 F, 0484 Oslo",7700000.0,59.945343,10.767699,https://www.finn.no/realestate/homes/ad.html?finnkode=156053054,,210572.0,7910572.0,3753.0,Leilighet,Eier (Selveier),3,77.0,80.0,4,2017,C - mørkegrønn,4,8634.0,,,Ja,1535616.0,,,,,,,,,,,,,,,,7910572.0,80.0,98882.15,4615280.33674779,0.5388274818915679
378,166241976,Lys og gjennomgående 3-roms toppleilighet! Usjenert og solrik balkong. Skjermet og barnevennlig. Vv/fyr inkludert.,"Rugveien 29, 0679 Oslo",3350000.0,59.893734,10.815274,https://www.finn.no/realestate/homes/ad.html?finnkode=166241976,182000.0,,,3860.0,Leilighet,Andel,2,67.0,67.0,4,1958,G - rød,3,75929.0,72.0,32392.0,,934952.0,,,,,,,,3532000.0,,,,,,,,3350000.0,67.0,50000.0,4251536.5064961845,-0.23832010270306547
379,165888624,"Lys, romslig og innholdsrik 3(4) roms toppleilighet|Garasje|Balkong|Peis|To boder|Kort vei til kollektivt og CC Vest.","Ombergveien 18, 0283 Oslo",4850000.0,59.9206,10.6401,https://www.finn.no/realestate/homes/ad.html?finnkode=165888624,,121250.0,4971250.0,3502.0,Leilighet,Eier (Selveier),2,74.0,74.0,3,1968,G - oransje,3,8717.0,81.0,,,1341019.0,452 51 817,,,,,,,,,,,,,,,4971250.0,74.0,67179.05405405405,4447398.568939356,0.11135198355128573
380,159415204,"Enderekkehus over 3 plan, renovert i 2016/17, underetasje med egen inngang, dobbel garasje, solrik terrasse med utsikt","Høgdaveien 42D, 0680 Oslo",6750000.0,59.8855,10.8155,https://www.finn.no/realestate/homes/ad.html?finnkode=159415204,,169972.0,6919972.0,,Rekkehus,Eier (Selveier),3,122.0,122.0,,1955,G - oransje,5,972.0,135.0,,,562558.0,922 44 022,12311.0,,,,,,,,22 69 10 13,,,,,,6919972.0,122.0,56721.08196721312,5790452.711406819,0.17820124635168888
381,166241854,"Pen, romslig og tidsriktig halvpart i populært område. Solrike uteområder, elbillader, stor markterrasse og garasje.","Preislers vei 5, 1540 Vestby",3880000.0,59.597717,10.69641,https://www.finn.no/realestate/homes/ad.html?finnkode=166241854,,112150.0,3992150.0,,Tomannsbolig,Eier (Selveier),4,118.0,121.0,,1984,F - rød,,346.0,131.0,,Ja,842943.0,,11000.0,,,,,,,,,,,,,,3992150.0,121.0,32992.97520661157,5762472.41677208,-0.3670366887404235
